Comment,Score
"Me and my boyfriend did the deed on 3/3, the condom had broke. My period had just ended. We didn't realize until after when he was pulling out. We immediately began to panic. I took a quick rinse off shower (don't know if this is the best idea but oh well) after I rinsed off we went to the store and bought plan b. We went home right after and I took it. I was feeling really nervous about this whole thing. I began to read so many reviews. On 3/14 I began to bleed very heavily and had cramps that lasted for 6 days. I started having cramps, my breast hurt, and everything u can think. I was due 4/3. I took a test and it came back NEG. I was 12 days late before it finally came! It takes time but I promise everything will be okay in the end!",3
First off let me start off by saying that I am only here because before I started this medication I lived and died by the reviews on here. As a matter of fact had it not been for the reviews I probably never would have taken the chance and been A LOT worse off. If your reading this youre probably at the point where you know you should take this medicine but anxiety is telling you it will harm or kill you. Do listen to it. Its LYING. This medicine took me from being agoraphobic to attending rock concerts. It doesnt work overnight and the side effects DID suck but they were worth every single one. I have my life back and my only regret is that I waited so long to try. I started in May and by October I was basically a brand new person.,3
"I was diagnosed with Stage IV Renal Cell Carcinoma (RCC) in April 2009, and told by my primary care physician that my prognosis was approximately 6-9 months, perhaps a year. I found an oncologist that specialized in RCC and was told that this was the only course of action that had the potential to cure, not just stall the progression of my cancer. After 3 courses, I have had a complete response - no detectable cancer for 6 months so far.",3
"I had been a bad binge drinker for the last nine years. Going on benders ranging from 2 days to at worse 2 and a half weeks. I could remain abstinent for anything from 1 month to 8 months but always relapsed eventually. 4 hospital detoxes, countless home ones and very ill heavy drinking. Had a warning that my liver had early stage of chirrosiss so that scared me enough to try Campral. 6 a day, been on it a month now complete abstinence and generally feel, marvelous with no cravings or thoughts. So far so good. I'm sleeping great and feel calm and more balanced.",3
"I went off the birth control pill at age 38 (after being on for almost 20 years) and within 2 months my skin went crazy. I started experiencing bad cystic acne to the point I had no less than 3 bumps at once and was spending a lot of time and money at the dermatologist on injections. I had never had a cyst before just typical teen acne breakouts in high school and college. It was painful and I felt embarrassed to go anywhere in public. My self esteem plummeted. After 3 months my dermatologist recommended spironolactone. I started at 200 mg and within a month my face was totally clear. After 6 months I went down to 120, then another 6 months down to 30, which is the dosage I still take 2 years later. Best medication ever!",3
"I was given Demorol for pain in the ER about (3)days ago for terrible menstrual cramps and I can say it is definitely a 3 for pain, but the side effects are not the best. I have been drowsy, thirsty, and still a little dizzy, but I guess it depends on the individual.",3
"I have been using this method of Birth Control for over ten years now, I am hesitant to change to another form. I have not had a period since starting Depo and never had a pregnancy scare. I have gained weight while on the shot but it could be just my eating habits and lack of exercise! I would recommend this form of birth control for anyone who cannot remember to take a pill or who does not want to worry about getting pregnant. Once every three months is easy to do and I have never been happier with any form of birth control.",3
This drug saved my life and my marriage!,3
Took Linzess for one month. Side effect is diarrhea so I stayed close to bathroom. Diarrhea tapered off. On day 31 diarrhea hit hard all day. I don't like the severe diarrhea. I skipped one dose and bowel movement was normal.,3
"This medicine is amazing. After suffering from pretty bad acne and trying every topical product out there (benzoyl peroxide, salicylic acid, tea tree oil, sulfur masks, etc.), I had pretty much given up all hope of clear skin. I started Ziana and saw no immediate results, but kept applying every night. A month later, my acne was significantly reduced. Two months later... I only have two small pimples that are in the stage of drying up. I highly recommend Ziana; it seems to be gentle on the skin. Keep with it! The results are amazing. I'm so much more confident. Good luck! P.S. I used in combination with doxycycline, which seems to significantly improve results.",3
"I was prescribed valium for tension headaches. I have severe migraines and tension headaches. They could not find out exactly why I was having them, so we have to treat the symptom. Valium actually makes me able to function through some of the worst tension headaches. Before, I was spending so much time locked in a dark room between the migraines and tension headaches. I was missing my life and the lives of my children. It is really nice to be able to have a part in their lives and my own. I am thankful daily that I can rejoin the world again.",3
I have tried just about every option available and this medication has been the only one to truly relieve my headache AND allow me to feel normal so that I am able to function.  ,3
Great experience with Femring and it's the only hormone replacement that works for me. Wishing it was not so expensive.,3
"I just got paragard not too long ago. And it was actually not as bad as I thought it would be. There was not excruciating pain at all. Just cramping. Anyone wanting to get it should most definitely do so. It's not as bad as some may say, but everyone reacts to things differently.",3
"Had this for IVF egg collection.  I was so anxious reading that sedation you can be awake and it Can be painful. Boy was I wrong.  I was under for 3 mins and woke up as though I have had the best sleep in the world no dreams,  nada. I woke up feeling amazing.  I had the equivalent of 2 paracetamol whilst under and have needed no other pain relief since the procedure. I feel better Than I have felt in a very long time.  I think propaganda must have some really good anti anxiotic purpose for sure. I am now 24 hrs past procedure and still feel fab. Wonderful stuff!!!",3
My dad always raved about how wonderful this medicine is for speech anxiety and I am finishing up my bachelors degree. Needless to say I put my 'Public Speaking' course until my last semester.. I took 20mgs an hour before my speech and did I nail it!! I wasn't nervous at all.. And I usually feel like I'm going to puke before a presentation! This is a miracle for me and I will definitely take it again for speeches later on! Would highly recommend to anyone with stage frigh or fearful of talking in front of others!,3
"Have been on this almost 2 weeks. It's still early and I think my body is still adjusting a little bit, but I feel much, much better. It's like I can't even remember what I was so anxious and depressed about. I have more energy, I'm not fixating on negative things and my body aches and pains are gone. I have some injuries that have been lingering for a long time, and I just woke up the other day and the knots and soreness was gone. It's like my whole body has learned to relax over night. I've lost some weight and my appetite has been a bit suppressed, though I think that's something that will go away with time.  Also randomly I feel at times like I am having an adrenaline rush for no reason, but its a small prices to pay for the pay off.",3
I've already commented before I just wanted everyone to know I'm off roacutane now. It's been just over a month and having my final check up soon. So happy with the results honestly. I feel so much more confident and happy it was worth every side effect. for the first time in 8 years(I'm 18) I now can go out of the house without makeup on. And I'm not exaggerating. I'm so happy and I honestly think anyone with bad skin should try this honestly it's so worth it,3
Saved my life.,3
"I have been on Lexapro once daily in the morning since 2006. I took it in 2004 but had to stop when I got pregnant. I suffer from cyclothymia, which is a bipolar spectrum disorder that includes chronic depression, anxiety, mood swings and irritability. Lexapro is a great medicine for those who it works for. Little side effects. I currently take 30mg Lexapro. I started taking Wellbutrin SR 30mg about 2 months ago to help me with my loss of motivation and inability to get out of bed in the morning (I want to sleep a lot). I still have some irritability and mood swings so my doctor gave me Seroquel XR 20mg to try 3 hours prior to bedtime beginning tonight.",3
"I had been suffering from severe constipation that couldn't be cured even with laxatives for 2 weeks until my doctor recommended Miralax. I took it with no real progress for 3 days, but on the 4th day I finally started having normal bowel movements! I did not experience any side effects whatsoever as you do with laxatives. (No diarrhea, gas, bloating, sudden urgency, etc.). I finally had complete relief! Also, I mixed Miralax with cranberry juice. It had virtually no taste and dissolves completely. I highly recommend this to anyone suffering from constipation.",3
"I aImost didn't go through after reading these reviews. I have had Liletta for about 2 months. I have no tolerance for pain whatsoever. I took a tramadol 2 hours before my appointment. My doctor advised that it would be painful for a short while especially since I have never been pregnant. She was very good during the insertion about letting me know when pain would occur. It was very painful for about 3-4 hours. After that, it was similar to my normal cramps for 2 days. I spotted for the first 4 days just enough for a panty liner, not even a pad, and have not had any spotting since. I have had no issues with my boyfriend and the strings or being dry &quot;down there&quot; as I have read with some others. My sex drive has increased since having it.",3
THIS medicine works.,3
"I've suffered with Meniere's/vestibular neuritis for over 37 years and it has cast a dark shadow over my quality of life.  The only medicine that has helped me to live with the episodes (loss of balance, vertigo, dis-equilibrium) has been valium.  Because valium suppresses the central nervous system, it helps me to cope.",3
"I've been taking Gleevec for a year now, at first I was very tired but now I'm taking a multivitamin but I've notice that my skin coloring has changed.  I'm concerned a brown skin woman but now my skin has lighten so much until I'm wearing makeup for very light skin women some days I have very little color and I look almost white.  My doctor hasn't seen this before he said usually patients become darker.",3
I have taken Requip for about 4 to 2 years now.  I started on the dose pack and first leveled out at 1mg.  I found if I took 2 1mg tablets I would dry heave.  It finally got where 1 mg wasn't doing enough and so I started on the 2mg XL but due to absorption issues after gastric bypass I didn't get the full effect. I am now taking 2mg 2 - 3 times a day with surprisingly no side effect.,3
"My experience with Clomid has been wonderful. It really works. Just last month I was prescribed 20mg of Clomid after trying to conceive for over a year with PCOS and had taken Metformin up to 2,000mg a day. Just last week I got a positive on two home pregnancy test and a positive on a lab blood draw. Baby dust to all , Don't stop believing.",3
"I have been prescribed Ambien for 3 years now, I used to take Xanax along with it so I never truly got to experience the hypnotic effects of Ambien on its own. Now I take it by itself and its a powerful medication. It can cause my appetite to get out of control, also  I had a major problem when I drank alcohol with it . My parents came home to find me, putting all my clothes in a suitcase I found somewhere in the house, a loaf of sliced bread spread all over the house and the yard, and me yelling at them for making my friends leave the game early, what the hell I was doing or talking about I still have no idea. So yes, don't drink and take Ambien in the course of a night because it leads to some bizarre activities. But all in all as a sleep aid it's great.",3
"On day 17 of 22 day Efudex fluorouracil 2% cream treatment on entire face, once a day, in the morning.  Redness started on day 2 and now I am very red, face feels tight and dry.  Some slight itchiness but not too uncomfortable. Bottom lip feels chapped. Face looks awful.  Use cortisone cream at night.  Fair skin, never tan, only sunburn.",3
Ok this is my third review. I can say nothing more that thanks god and new advance medicines. I am in the 3 month and I could not be happier.  Energy levels back to normal. I feel great. No side effects and my labs are great. My doctor forgot to tell me the numbers but from 300000 copies to undetectable I dont know my cd4 but my doctor was so pleased that he informed me you only have to come every 6 months so my next appointment February 2018 I feel human again and I keep forgetting I am HIV positive. Good attitude and awesome times ahead I am 40 very happy,3
"Last night was my first time to take Saphris. I woke up in a great mood, I'm not moody at all. It seems to be working but it's only been one day. I have tried every kind of medicine out there and nothing has worked so hopefully this one will. I had no hang over this morning I feel great. I haven't felt like this in years. Thank you to the makers of this medicine. It seems to work!",3
"I'm 18 and this is my first time being on birth control so when I read all the horrible reviews on Lutera I was really worried. But it's been about a week now and I can definitely say that I love it so far! Haven't had any side effects besides really bad nausea on the second day of the pill. But everything was fine after that. Haven't experienced any mood swings, decrease in sex drive. I've noticed that my appetite did increase just a little and my breasts have been more tender than usual.",3
"I must admit there were times I was constipated but take into consideration that constipation is NORMAL during pregnancy! This prenatal is one of the best in my opinion and at 27 weeks my healthy baby girl is kicking like there's no tomorrow! No problems thus far, just a healthy baby and pregnancy to show for it.",3
"After years of chronic pain and depression that responded to nothing I finally asked for a Vitamin D blood test. BINGO. Low normal is 40 - I was a 4. After 8 weeks of once a week doses of 20,000 units, and a daily dose of 2000 units, I am feeling better than I have in years! I live in AZ - low D can happen anywhere!",3
"I have had major depression or Treatment-resistant depression for 19 years. I have tried every medication.  I have tried every combination of medications and coming up in September I will have had done ECT for three years.  I started Viibryd 2 weeks ago and it has been amazing I feel like I am living, which is really strange to say! I feel like I have a future and I and so excited about it! It is to early to say if this medication will continue working for me but I really hope it does and it is an incredible feeling.",3
I can sleep through the night. No more getting up twice to just let it all out and clean up the mess. No more running to the bathroom every two hours because I'm leaking through. I love this.,3
"I had surgery removing of my small intestines. In Dec. 2013 was diagnosed with Crohn's disease, I have been taking Pentasa for about 3 months, since Jan. 2014. It has really helped me but I am losing handfuls of hair every day. I am also having dizzy spells. The hardest side effect to deal with is, every time I have a bowel movement, I have terrible itching inside my rectum. Otherwise I haven't noticed any other side effects yet.",3
"I started taking this drug for chronic daily headaches in 1999.  Turns out they were caused by stress  serious depression.  The Serzone was a miracle drug for me!  I saw the world so much more clearly and without the negative lens.  My headaches were gone (turns out it actually has a patent for preventing migraines!).  I was on it for 8 years until I moved to a new city and had trouble finding doctors to write for it.  So I was off it the last two years, and my doctor had me on awful Depakote instead.  I hated it!  I found a doctor this week to put me back on Nefazodone (Serzone).  I look forward to ramping up the dosage and feeling alive again!  It was a great drug for me without sexual side effects, which is important to many men.",3
They used Pitocin to induce all of my three labors.  It was effective right away.I dilated very quickly and experienced no side effects.  Very happy with it!,3
"I was diagnosed with stage 4 Leiomyosarcoma 7/16/2013. Tumors in my stomach, liver, and a few affected lymph nodes. Had surgery and removed 40% of my stomach on 8/30/13. Surgery was a success. I Underwent 4 1/2 months of chemo with minimal shrinkage to existing tumors but did stunt the growth of the tumors. At that point my tumors were considered inoperable. Started Votrient  2/14, just found out my tumors have shrunk enough on my liver to be operable. Liver Surgery scheduled 3/14. So happy, praying Votrient is our miracle. Good luck to others with my condition.",3
Do not take this if pill but  if you do take just one!,3
"I started to get anxiety and panic attacks when I was 24. I am now 30. I have tried multiple of medication for anxiety, bi-polar,depression etc. I was getting the racing thoughts but worst of all was the womp feeling you get it's hard to explain. I was on benzo as well and nothing helped me. Psychiatrist, group talk but your the only one who knows what you feel others do not understand it. I have always been a deep person and would think way to much. I got out of that stage on my own. Trust me it sucks i still get crazy but on Paxil it really helped me I only take Paxil nothing else. You name it I was on it schizophrenia meds as well. I understand when people say I can't get up I can't go out. Just try it all are different!",3
I was given this medicine to prevent a kidney infection while having a kidney stone pass. It worked and didn't have too many side effects. I would recommend it.,3
"Hi everyone! I started taking Saxenda 3 days and have already lost about 8 pounds. The first night I was very nauseous, but it hasn't been as bad. My appetite has become virtually non existent. I eat maybe a forth of what I used to eat, but I'm loving the results already. I've been on Metformin for almost 3 years and it's never done what this medication has. I'm on my way to my goal weight!",3
LOVE IT! No complaints.,3
"I have been on Qsymia for about 20 days and I have lost 12lbs. (I'm 2'11, 200lbs to start, now at 188lbs). I have played sports my entire life and recently quit, so the fact that I am still losing weight without as much exercise is amazing (Waitressing and housecleaning in college keep me active). I normally wouldn't take the time to write a review like this but I am so surprised by the results. My appetite is gone. I don't even realize that I haven't eaten since breakfast until I find myself wanting a nap around 4pm; then I'll remember I forgot to grab lunch! This NEVER happened before Qsymia. Long story short, I would recommend this 30%. Feel free to ask any questions!",3
Its ironic that Flagyl used to be given to alcoholics so they couldn't absorb alcohol in the liver causing terrible discomfort. Both meds Cipro and Flagyl work very well. Just take them separately and with some yogurt.,3
"I'm on day two, and just took third dose. I couldn't breath out of my nose and had the worst aches and pain imaginable. Woke up this morning still weak but I can breath out of both nostrils now and the aches and pains are finally dwindling a little. I have not experienced nausea related to the meds just the influenza has made me feel nauseated along with the many over the counter medications I have been taking. This drug works. If I woke up in pain like I felt last night I was going to the hospital. Thank goodness for this drug.",3
"I have suffered from anxiety and panic disorders for all of my adult life.  When I was diagnosed with Leukemia, my level of anxiety was at at all time high, because it also caused severe bone pain.  My pain-management Doctor had some samples of Niravam. The first week I tried it, my life was changed in a huge way.  It goes to work so quickly, if most effective and the half-life of this medicine seems short, so you aren't being over-medicated.  I've suggested it to others with the same disorder, but sadly, most doctors have never heard of it. I appreciate a safe, effective medication and just wish that more doctors were aware that it's more effective and no or very few side-effects, so they can benefit more patients.",3
"Great Medicine.I Coughed so much that the dr said I have bruised my ribs..very painful,this stuff is the best when you are having severe constant coughing it will give you relief and let you rest.wat better than the otc cough syrups.",3
"I used to be prescribed oxycontin, and became very addicted to pain medicines. I take Klonopin now after detoxing to keep me straight, and take the edge off. This pill keeps me satisfied as far as wanting to use an opiate (pain killers), because I have a very strong mental and physical addiction to opiates.",3
"After exhausting ALL options, this did job. I had  severe facial acne and now (3 months later on 30mg/day) I'm 30% clear. I saw a difference in the size of inflammation overnight. Experienced vertigo for the 1st month but you eventually reach equilibrium. My only concern is will it continue to stay clear. ",3
"My boyfriend and I had sex about 2 weeks ago and the condom broke. As teenagers with our whole life ahead of us, we absolutely freaked. We drove to the store and I took the pill within 20-30 minutes after the mishap. After reading these reviews (much like some of you panicking right now) it really helped me to feel better. A week later, on my usual day, I got my period! I experienced some nausea, headaches, tender breasts and weird moods but it didn't help that I was already suffering from a minor cold. I am so happy and thankful for Plan B- it literally saved my life!!! My best advice is to stay as calm as possible- stressing can make the symptoms and waiting worse. Let your guy know you need as much support as possible! Breathe ladies",3
I was in the hospital for intense vomiting and stomach pain. They gave me this drug and I felt better within 2 minutes.,3
"Tretinoin cream usp 0.022 works amazing!!! I've tried everything, and this is the only product that worked for me. After you make it through the first month of using this product for the first time, you will see a huge improvement! My face hasn't been this clear in awhile.",3
Was really ill started off with temp of 39.2 all body aches and pains. Took paracetamol and nothing happened. Went A  the next day whom did chest X-ray and took bloods said got slight infection but couldn't hear anything on my lungs so gave me iv paracetamol and fluids and sent home with amoxicillin 1 to be taken 3 times a day. After two days was still the same temp aches and pains etc. Went see my own GP whom heard crackling on lungs straight away and said suspects pneumonia and couldn't understand why the hospital didn't. He gave me clarithromycin 200mg twice a day. After taking the first one within one hour temp had gone and I was feeling a lot better. Had a bitter taste in mouth but didn't last long. These are the best antibiotics.,3
"This medicine is great, our patients no longer have to worry about if they miss a dose because it's taken once a day.",3
"I am immunodeficient and need antibiotics often. My doctors try to stay with the older generations of antibiotics for a lot of things, plus I'm allergic to a lot of them now; and Levaquin is prescribed for when I am having acute issues like sinus infection and it does work very well. I have never had any of the bad side effects from it other than feeling a bit out of sorts, maybe an upset stomach, but I'm also sick while taking it so I would feel off regardless. Unfortunately (because it's a fairly expensive antibiotic) it has over the last years worked quite well, even with me.",3
This drug is amazing. I lost 20lbs in 2 months.,3
"I took Plan B after a mishap. I was a little nervous, since I had never taken hormonal birth control. I had a slight bit of nausea, tiredness, and dizziness shortly after taking the pill, but no other side effects. I got my period about a week later, so it worked. It wasn't heavier or more painful than normal.",3
This is a good medicine.,3
"I have been taking this medication since I was 19 due to panic attacks, anxiety dissociation that came from my brother being diagnosed with a terrible mental health disorder. Since taking it, It's worked like a charm, I'm now 22 and am still on the medication. This SSRI is so mild and gentle &amp; I have 0 side effects. Please try this medication! My panic attacks are gone, my anxiety is minimal and my dissociation has disappeared. Please don't be ashamed to take something your brain may need. I'm now a Registered Nurse &amp; I'm so calm and happy and have my life back from anxiety and panic. Please give this a try! Oh and I'm currently on 20mg. Also, remember there is always hope. Praying for everyone who reads this.",3
"When I was in middle school I started experiencing hyperhydrosis of the underarms. I don't remember how I first came across Drysol, but it made such a huge difference in my life! I could wear ANY SHIRT I wanted! It definitely caused some itching/stinging of the underarm area if I applied it within 24 hours of shaving, so follow the directions. The day after the first use, my underarms were 30% sweat free. I used it for three consecutive nights, and after that I only needed to re-apply once a week, and eventually once a month, and so on. Today, I haven't used it in at least 8 years but I still don't have any underarm sweat. It basically deleted my axillary sweat glands. Hallelujah.",3
Wonderful med! Severe dry cough that got worse. Had a coughing fit that lasted for 6 hours and scared the life out of me. Kaiser prescribed. Took about an hour for coughing to calm down after taking. First night I coughed quite a bit but on the next 30 mg dose cough got better. Do not be discouraged if it does not work right away. Give it a few doses. I also added a humidifier to my bedroom and my coughs were more productive. That coupled with this medicine and I am happy to report after 4 days I am much better. This medicine is my savior. I was up 2 nights straight coughing before I took this.,3
I was prescribed this med during a stay in the Psychiatric ward at a hospital. I am 64 and was admitted because of suicidal thoughts. The drug side effects were very minor and the benefits and improvement to my wellbeing were significant and positive.,3
"I recently had an episode where my anxiety problem showed itself. I was hesitant to seek medical help or take any prescriptions. I am now very happy that I did. The medication settles me down and takes the edge off. I have not experienced any side effects. Actually, I don't even notice the meds doing anything. So I stopped for two days. That was a mistake. I quickly got really irritable and started experiencing anxiety by the end of the second day. So I started up again and it immediately went away. I hadn't realized that for most of my life, anxiety was getting in the way of thinking clearly. Now I'm a believer.",3
"I had a fatal accident 12 months ago a, broke both pelvis, multiple ribs, fractured ankle and many more fractures in my body. I use this medicine for the pain and it is 30% effective.",3
"I have had a sinus infection and ear infection for months on end. I was prescribed this and had been suffering severe constipation before. No more constipation, I have to take it easy because exertion makes the digestive issues worse but I understand the need to cleanse the system and for some that is diarrhea and vomit. Those that have allergic reactions I'm sorry but it isn't a reason to take it off the market, allergic reactions to meds should always be looked at. I'm hoping this will finally get rid of my infections can't smell and have loss of hearing. It sucks.",3
"As far as a drug that needs to be infused, it is about as easy as it can be to do.",3
"I have been on every diet known to man kind.  I have been told by my physician that if I don't do something, I am going to become diabetic.  I went to my doctor when I heard about this medication and was told he did not write diet pills.  He told me I needed to exercise more and eat better.  He said It would only give me temporary results.  However, after reading everything I could find on Qsymia, I found that it is indicated for long term use.  I figured I would have a better chance eating right if I weren't starving and battling cravings every time I tried.  I actually changed doctors because I felt my doctor was minimizing my issue.  He won't treat my obesity but he will let me become a diabetic! I have lost 17 lbs in 2 months.",3
Simply put Lamictal saved my life and NO side effects either.,3
Highly effective when taken for restless legs syndrome. I only need 1/2 of a 2.2mg pill. I take 1/4th of it one hour before I can tell I'll get the RLS symptoms then the other part at bedtime.,3
"I have had hives my entire life.  I finally saw an allergist and he did tests.  He took me off of all medicines and put me on Xyzal.  I took the Xyzal three times and I have not had a hive since.  Seriously.  I had my first hives at 4 months and had hives everyday for forty six years.  I do not know what Xyzal did but it fixed me.  I stopped taking Claritin and Benadryl and Zyrtec.  Took Xyzal for three days.  It made me VERY sleepy.  I can't even take a normal Benadryl dose without falling asleep, though.  I had to take liquid Benadryl, one teaspoon, if I wanted to stay awake.  I slept twelve hours with my first dose of Xyzal and about 8 hours with the two successive doses.  Then, I never had a hive again.",3
Just got marina inserted today. Was on bc for years tried pill patch. Hubby then got snip which failed but we are delighted with our little bundle of joy. Really did not know what to expect and was very nervous about insertion. I took ponston before hand and it did not hurt. Measurement went fine then when inserted felt something but very mild. Not like some reviews. So far so good but dont have it long enough to comment on side effects. Insertion not as bad as i expected. Will update in a few months time,3
"I just has Distal bicep surgery, extremely painful. The injury that lead up to surgery was painful. Doctor put me on Percocet 2/322 then my surgeon gave me Vicodin after the repair, well this did nothing. Went back to the Percocet, pain gone within 20-30 minutes. Now we are post-op 7 days pain pretty intense after cast and staples removed 1 tab every 8 works great for me.",3
"I have a son that has struggled with an attention problem in school since kindergarden. He is now 11 years old. We tried everything not to put him on medication. The homework struggle and impulsiveness became too much for us to handle, and we finally agreed to try something. His doctor told us about a new ADHD medication called Vyvanse. Believe this or not, it was like magic the first day. He was able to get all his work done in class, and went from a A,B,C student to all A's and one B in one quarter. We have the report cards to prove it. The side effects are minimal and for him the 30mg works great. I encourage anyone battling this problem to ask their childs doctor about Vyvanse. It has changed by sons life as well as ours.",3
before my body adjusted i had really bad mood swings. when my first cycle on the pill came around it was a little unsettling to say the least. bad cramping. inconsistent dark blood. menstruation is no longer a hassle though as its practically stopped completely. no mood swings. no change in appetite. less acne. you might not match this pill if you continue to yeild undesirable results.,3
This medication has been a life saver for me.  I usually bleed so bad that I can't go anywhere when I have my period. I flood the whole time!  My doctor prescribed this for my Disney Trip.  What a lifesaver!  My periods are much lighter and I have no side effects from this medication.  Love it!!,3
"I loved the product! I started June 1, 2014 to August 2014. IN 2 MONTHS I HAD LOST 30 LBS! I was doing Zumba 3 times a week and had a personal trainer to help tone my body with my new found ENERGY. The Personal Trainer was a waste because Adipex with Zumba was doing a tremendous job all on its own. I wasn't craving sweets thanks to Adipex. I cut out fast foods, carbs, and late night eating. Plus I drank anywhere from 1/2 to a gallon A DAY! However, the medicine still made me constipated. I started at 244 and got down to 209lbs. I stopped using it for about 2 months AND THE WEIGHT STAYED OFF, while not eating so healthy. ",3
"This medication didn't have an awful taste (I bought the liquid) and took care of my cough.  Unfortunately, I had severe diarrhea and ended up having to take an anti-diarrheal.  I probably won't use this medication again - the diarrhea was horrible! I would rather have a cough!",3
I'm not exercising at all. I'm just eating right. I have been on it 6 days now and I've lost 9 pounds. 1300 calories a day !!!,3
"I've been taking Oxycotin now for about two years. I've been through just about everything else you can think of due to the 2 ruptured discs I have. Pain blocker, nerve deadening, etc and even physical therapy but I've haven't found anything as useful as Oxycotin. It's been relatively side effect free for me and I can function pretty well day to day because of it.",3
"I used to get diarrhea with my panic attacks and Imodium A.D made it possible for me to still travel. It works almost instantly, it stops the got to go feeling instantaneously.",3
Works great to prevent migraines.,3
Was on depo for a year prior to switching to nexplanon in 2012. For the first 2 and half years there were no periods. The the last couple months of the 3 years however unpredictable periods started of varying durations of up to almost 3 weeks. Next insertion will probably be a few months before the 3 years to prevent the bleeding. New implant stopped the bleeding. No problems with weight gain or loosing weight on Nexplanon.,3
"Maxalt always seems to be my rescue drug for putting off full migraine. My Dr told me to take full 3mg tab (I would take 2mg as it worked) to alleviate rebound headaches. Also, she wanted to limit my intake of Maxalt to 2xday/2days wk/2days inbetween. I recently tried this with other drugs she prescribed for headaches inbetween.  I ended up in ER yesterday with the WORST migraine of my life. I'm looking for another Dr. and blame the new regimen for the problem. Has anyone else been told about limiting their Maxalt in this way? I get anywhere between 2-6 headaches a month, usually.",3
Was prescribed this medication for hormonal acne and started at 30mg daily. This did nothing for me so at my 3 month check up the dermatologist switched me to 120mg daily. This immediately made a huge difference in my skin and within 2 weeks I noticed a reduction in breakouts. I used to break out a lot during my monthly cycle and now I get maybe 1 pimple a month. I also started using a Clarisonic brush to cleanse my skin better.  You have to be patient with this medication as not everyone reacts the same to the same dosage. You and your doctor may have to try different doses before you get it right but once you do it is worth the wait!,3
"I think there is a reason the government has made Tramadol a category C drug.they want people in society to take it but everybody in society just wants to get high. Tramadol is the best DEPRESSION, ANXIETY, MILD PAIN MEDICINE EVER. This actually is better than everything without the high. If you actually wanna be a happy person without being high, this is it. 20 mg am- optional second until next day. Forget the critics. I would say this is like adderal, without the hunger side effects, lack of sleep, personality disorder, grumpyness, depression, etc etc etc. The best thing about it is the government is only selling it for $4 dollars. You don't even need health insurance.",3
It's a good medicine ..takes away my back pain and muscle spasms. The only downside is that it gives me blurred vision.,3
"Supposed to be 6 weeks to take effect. I felt instantly calmer, happen the NEXT day! Couldn't believe it. Started at 3mg moved to 20 MG in year of use. My problem now is  its been 7 years of working for me but 20mg doesn't have same effect of earlier years. I want to have  increase in MG use. How to I get doctor to do this?",3
I love it. No side effects. My periods have only been when I regulate them with pills. I have been on it for a year and 9 months and I'm not pregnant.,3
"I love Relpax.  When Excedrin Migraine doesn't work I take 1 20mg. Relpax and my migraine is gone in an hour without side effects.  So glad Relpax offers a $3.00 co-pay on their site, otherwise my insurance would charge me $60.00 for 9 pills.",3
"I absolutely loved this IUD. I was skeptical at first, being that I hopped on the internet and started reading reviews and pretty much all I saw were people saying how bad the pain was getting it inserted and that the pain was worse to get it removed. The pain getting it inserted was NOT as bad as I was expecting. It literally just was a cramp that was a smidge more painful than I was use to. Besides that, the insertion was not bad. I cramped/bled for about a month then after that my periods started to slowly lighten up and now 3 years later I basically have no period (which is awesome considering before my IUD I had the worst periods). I recommend Skyla to everyone.",3
"I used the brand name ROSULA yellow cream, which came in a tube, before they stopped making it.  When used it in the morning along with Duac at night, it helped my Rosacea and skin in general.  I went to another brand (only one active ingredient) when I could no longer get Rosula cream--it's a watery clear liquid; not as effective and drips everywhere.",3
"Ignore all the negative reviews because this drug might work for you. I've had depression for decades and have tried 18 different drugs over the years.  Only 3 meds have worked for me, and Fetzima is one of them. This drug saved my life.  The side effects slowly went away over a 6 week time period.  Yes, it is energizing at first and you may need to take an extra amount of benzo to calm you down, but the side effects eventually go away for some of us, although it seems like they never will for weeks.  Give it time to work!",3
"Very literally saved my life. My team of doctors, of course, made the rest of the difference.",3
"The first time I took Xanax was when I was having dental work and it was prescribed for the acute anxiety I feel with dentists. This past year my regular doctor suggested I might like to take it from time to time because of depression and anxiety. It helps tremendously. I usually break the .22 mg pill in half and just take half of one. I do not use it every day, but when I need it, it's wonderful and gets me to the next day.",3
Great.,3
"I smoked for forty years the last 3 ,2 1/2 packs a day, started chantix feb 1st 2012 , kept smoking will I took it, within a month I was down to two cigs a day and quit March 3rd I had my last cigarette, have not had one for 13 months , had no side effects at all. Was very easy, have a grandson that is 8 and he got me to quit. Would recommend to all tried everything patch, hypnosis, this is the only thing that worked feel good , and saving 6,000 dollars a year. Thank you chantix.",3
I was in great pain. This drug helped me immensely.,3
"I have been taking Contrave for three weeks and two days now, and as of this morning lost 17 pounds! I am also on a low to no carb diet, only what sugars are in fruits and veggies. I haven't walked as often as I need to, but plan to do that more. I had a little nausea at first, probably from the meds and from eating no carbs. I am so thrilled! I have 70 more pounds to go, but I am determined to do this. I am hypothyroid for last 12  years, so was skeptical that anything would help me. This has been great for me!!! Good luck to all! I received a coupon from my doctor and had to go online to register. This coupon saved me $230. I paid $70. The pharmacy originally said it was $300. There was NO WAY I could do that.",3
Good.,3
