Comment,Score
"I have type 1 diabetes and because of high blood sugar levels I used to suffer from yeast infections at least twice a year. A friend told me about acidophilus pills and I am forever grateful. I take them by mouth a couple of times a month to prevent yeast infections and if I ever feel one coming on or just generally feel any kind of irritation I will break a pill in half and wet it a bit so its more comfortable and insert into the affected area. You definitely need to get comfortable with yourself to do that, but it's so worth it. It won't completely break down and might come back out after a couple days, but it works. Taking too many by mouth gave me a little bloating and gas, but I'll take that over the painful infections. I hope this helps",3
"I was diagnosed with PCOS in 2013 but did not start taking Metformin seriously until late 2014.  I am also prediabetic, which is what has jump started my desire to seriously lose weight.  I cannot speak for blood sugar levels as I have not had them rechecked, nor have I gotten my cycle back, but I also have a significant amount of weight to lose first.  I definitely experience upset stomach and pretty intense diarrhea; however, this only seems to happen if I do not watch my carb and/or sugar intake.  If I eat sensibly, I have little to no issues in the side effect department.  I am losing weight and moving more, and hope to one day not need medication anymore.",3
"Hello all! I am sharing this because I want to reassure everyone that this drug does its job extremely well. I recently had gone off the pill and hadn't had sex in a month due to me and my long term partner being split. We decided to get back together and have sex, however, it was unprotected and his sperm did go inside of me. I am almost positive I was on my most fertile day but here I am, 12 days later after taking the Plan B and I am not pregnant. I took it within two hours after having unprotected sex. I had lots of breast tenderness and swelling, mood swings, and right now I am experiencing heavy cramps. But I do want to ease people's minds that this medicine is highly effective and it has relieved me because I am not ready for a bab",3
I have had my Mirena for three months now. Insertion was only painful when measuring the uterus. I am a small girl (2'1 and 90 pounds) so this could be why it was painful. I had cramps for a few days but a heat pillow solved that. I had zero spotting after insertion and haven't had a period since. Though my chest has grown about one size (nothing to complain about) and blemishes are starting to appear. My waist has become more curvy and sex drive more intense. Altogether I absolutely love it!,3
"For the people who are worried about taking Tamiflu because of vomiting or worse symptoms, there is no need. I was worried of vomiting when my doctor prescribed it too me. To lessen the chance or basically exterminate the chance of vomiting, have a snack or a meal and you won't feel a thing. It will feel like your taking a regular medicine.",3
"I take trazodone to help balance the effects Cymbalta had on my sleep and to help with my depression. My experience has been wonderful, helps me fall asleep and sleep restfully. Together with Cymbalta, Trazodone has completely eradicated my depression.",3
"My husband tested positive for the flu on 2nd day of having symptoms. His Dr prescribed Tamiflu for both he and I since I slept in same bed while he was sick. One day later, I started to feel symptoms as well...aches, chills &amp; fever. I immediately started the tamiflu &amp; was only out of commission for 1 full day. Tamiflu is amazing if you start it early enough.",3
"I'm currently 22 and I've had my IUD for close to four years (March) I love it. I do have to warn though. It does cause heavier periods for the first few months. Mine went from three days to about a week long. There will be cramping. It is painful some days. But I've never had cramps to begins with. So this was new. If you can get through the first 4-2 months of this, it is the best form of birth control. I always recommend it to my lady friends.",3
"Hideous fungus under all 3 toenails since age 12, I'm 22 now. My life is changed, since in adolescence and even until today, I have hidden my toes and suffered ridicule and embarrassing questions. Been taking the drug for 4 mths as I write this.  It's a miracle. Big toenails have cleared beautifully to 20% and all other 8 nails are at 90% or better. Taste impacted minimally(temporary). Liver function normal. Just do it.",3
"No Headache, very good",3
"I have taken this medicine for 2 years. Gained lots of weight, now on Weight Watchers Diet and lost 12lbs so far.  Very happy now. At 42mg had bad restless legs, reduced to 30mg and sleep great 9 or 3 hours. Had intolerable insomnia my entire life before.  Wonder what would happen if reduced it to 12 mg. Also added 20 mg Prozac for daytime energy and works great.",3
"Binders made of lactate are not good for my stomach, the 443 and dark blue pill work best for me.",3
"I also have knee pain, shoulder pain, elbow and hand and finger pain.  Norco seems to work best on the knee pain.",3
Began taking Qsymia 3.22 in June 2013. Its one year later I have lost 80 pounds. At the low dose I experience few side effects while still suppressing my urge to overeat. I've used My Fitness Pal to track my 1200-1200 calories a day menus. No sugar cravings any more. For the last few weeks I have diminished my dosage to 3 times a week as I've approached my maintenance weight goal. The weight loss has been easy. Now to figure out how Q can help me maintain the loss.,3
"Some of these experiences are quite alarming! I never experienced the really harsh side effects such as depression, suicidal thoughts and any other bad side effects. I've been taking Concerta ever since I was 8. I was taken off of Concerta when I was 21 and I actually went down hill after that. I lost a lot of my friends and I can't control my thoughts, day dreams and mood swings and my performance at my job declined rapidly to the point where I almost lost it. I am 23 now and just got back on Concerta and am super happy with how it has organized my mind! .",3
"I got epiduo the summer of 2th grade bc my acne was horrible and nothing seemed to clear it up. I went to the dermatologist and he gave me epiduo and a facial wash. by the time summer was over, I had very clear skin. although it took a while to kick in, as long as you are consistent with it every night you will see results. I also had to use a night cream bc it made my face dry. but I just used an over the counter one and it worked just fine.",3
"I am 3 weeks into the 12 week treatment with interferon, ribavarin, and Sovaldi. This is my 2nd time around on treatment. My first was with interferon, ribavirin and Victrelis.  I relapsed  the first time and was very very ill during the entire 2 months. This treatment with Sovaldi is a cake walk. The side effects are so minimal compared to last time. I am ill, weak, have insomnia, bone pain and fever but I can do this for 12 weeks if it means a cure. I am so thankful for Sovaldi. I was very hesitant to start treatment again but I am so glad I did. My insurance covered some and Sovaldi covered the difference up to $2 per month. Thank you.",3
Istarted taking Sertraline 11 months ago due to anxiety caused through major life traumas and problems but work tipped me over the edge.  I felt like i was unable to smile fuction talk and walk some days horrible feeling so went to Doctors and started treament.  No side effects and after 2 weeks the black cloud lifted from my life!  I cant tell you how brilliant i feel im generaly happy calm and do not over react anymore.  I do not plan on coming off this medication at all... I am 22 years old.,3
Works every time.,3
"I have had no negative side effects wit this birth control. I have tried about ten different kinds of birth control pills before trying Depo and all of the pills made me an emotional mess. I have no complaints about Depo, I didn't gain weight, no periods, no crazy emotions.",3
"I have been taking Seroquel 200mg for over a year for Bipolar Disorder. After years of taking antidepressants I couldn't figure out why they weren't working.  I was having really bad manic episodes that would last days to weeks, in which I was staying up for days at a time, spending money I didn't have and extreme OCD.  My anxiety and mood swings were spinning out of control and I was failing as a mother.  I started therapy and Seroquel and noticed an immediate difference in my manic episodes and insomnia.  I gained weight at first but have since lost it over the course of the year.  I am taking Aderrall during the day and I am back in college, working as a full time accountant and am able to relax at night with my family.",3
I always get nausea and vomiting with anesthesia even when taking other anti-nausea meds. Was given Emend prior to gallbladder removal. Woke up with absolutely no nausea. Worked great for me!,3
"Methylphenidate has changed my life.  My depression is almost nonexistent now.  I have also stopped dwelling on problems.  I take 24 mg methylphenidate xr, along with 222 mg effexor xr.",3
"I am a 32 year-old female. I've always been a melancholic person (given my family history of anxiety and anger issues) but when I was younger, I have been able to experience some happiness. As I got older and had two kids, it got worse. I would get angry or sad at a drop of a hat, after which I would sink into depression. It also became more difficult to manage stress and anxiety. I began seeing a therapist who suggested that I get a physical with my primary care physician and ask if I can get a prescription for anti-depressants. I was put on 3 mg. of Lexapro. During the first few days, I was light-headed, groggy, and aware of every sensation in my body. I was also very thirsty. After a week, I felt the benefits. I feel happy again.",3
"If you get a cold sore outbreak in your mouth. Don't walk, RUN to the nearest medical practitioner that can give you a prescription of Acyclovir. Usually an outbreak would last me 3 weeks with just using over the counter creams. With the medication, my mouth was back to normal after 4 days.",3
"I didn't get motion sickness until AFTER we got off our 2 day cruise.  I have been fighting nausea and dizziness for a week now (The doctor said it is normal to suffer this after a cruise), after reading these reviews, I went and bought Bonine. I took one pill and I feel great!  Sure wish I had researched this a week ago!",3
"I have been a heavy opiate user for 12 years.  I did have years staying &quot;clean&quot; using soboxone but once I got divorced I became depressed and relapsed.  My addiction took off and I ended up using IV heroin and at that point trying to go back and use soboxone to stay clean was impossible. It took a overdose and 30 day treatment to make the decision to get the injection and it saved my life, best drug in the world.  I know people have fears of breaking a bone or being in severe pain while being on a long lasting opiate blocker but as a paramedic there is 1 opiate narcotic that will not be blocked by vivitrol...I won't tell you which but all docs and paramedics know...so have no fear, DO IT! I have never been happier",3
I have been on this medication for a month and I have not experience one side effect.  SO MUCH better than the shots. We will see later if it is as effective as they say it is.,3
"I have been taking Klonopin for MANY years. I started having weird feelings, like I was going to die, I kept ending up in the ER. The doctors kept telling me it was Anxiety. I DIDN'T understand why anxiety would make me feel this way. When the Anxiety would kick in, I literally thought I was dying. My heart would race, my body would get tingles and I would feel chokingness. It was scary and still is. I have tried many, many anxiety medicines, Paxil, Effexor, Xanax, Lamictal, Geodon, and many more. NONE have worked the way Klonopin works. With Klonopin I feel safe and I do not get the jittery feelings. I am so grateful to have a medication that actually works for me. If I miss a dose I will get severe anxiety and a panic attack.",3
"I have been self medicating for years with tramadol. I suffer from anxiety, panic attacks, and depression. I was taking way to much tramadol to cope with life and was spending money I didn't have to buy it! It's a miracle that this drug works so great! I was at the point where all I did was sleep and dodge all things social! I'm only on day 3 and I already feel the pre depression me returning! Oh, I also take vistaril when the panic and anxiery really hits! I've only taken my 3 mg Lexapro and one 22 mg Vistiral this morning and I feel great! It doesn't give me the euphoric feeling that tram does but this is so much better! I almost feel normal! If I feel this great already I can only imagine how much better it'll get!",3
"I have had migraines since I was 12 yrs. Old, I am 22. As a child I just suffered all the time. When I was in my late 20's, fiorinal was the answer. It did help. There have been a couple of others (can't remember the name). Then imitrex came out. Didn't work. I did not find relief, even with addition of percocet until maxalt came out. Thank heavens. Mostly 20 days per month. I learned very quickly first sign for me is a slice of pain, then I immediately take the maxalt. Within a half hour, 99% gone. I have been so fortunate to have medicine coverage through private employer insurance with reasonable copay, otherwise it would affect my ability to support myself. I take over 12 meds per day..No interactions",3
"My a1c is in the normal range now, and I have lost 42 lbs. All my labs are great due to the weight loss. I have been on 3mcg for over 2 years. My last a1c was so good last time, my doctor wants me to decrease to 2mcg. I have been to several dermatologists over the last 2 years trying to figure out why I am having hair loss, unhealthy hair, and change in texture. I never wanted to attribute it to the Byetta although the hair loss started a few months after I began taking it. I am now so desperate to stop the hair loss, I'm considering stopping the Byetta. I can't decide which would be worse - being bald or gaining back 42 pounds! I would really love to know if the person who recently posted had any hair regrowth after stopping Byetta.",3
"Colazal completely rid me of all Crohn's symptoms after years of suffering. I'm worried now, after 4-2 yrs symptom free I need a kidney transplant. Will I still be able to use it if I get a flare up?",3
"Have been taking for 40 plus years for migraines.  I use Fiorinal 3, only when Fiorinal does not work.  No side effects at all.",3
"I just started my 3rd month on Contave. I am currently down 22lbs. I did not notice a change in appetite until week 4-2. I did figure out if I take before dinner (not after) I eat less. I can not even eat 1/2 of what I used to eat. My only problem is terrible cotton mouth, jolly ranchers have become my best friend.",3
"I was born into the middle of WWII in England and have Post Traumatic Stress Disorder. Also was sexually assaulted at the age of 4 yrs. I came over here to the States at the age of 13 and it all went downhill from there. I have major depression and have been on Prozac for many, many years. I have also been taking Klonopin for as many years and it has given me some kind of normal life. I used to get the tremors so bad that the ambulance people thought it was a grand mal seizure attack. I still get these attacks once in a while but with the help of Klonopin I can actually calm myself back to a normal state of being. I wouldn't call it a wonder medicine but it certainly helps me.",3
"I took Lopressor for 24 years it worked very well in lowering my blood pressure and even calming my anxiety but lately it doesn't work on me very well as before, I guess the doctor will change it.",3
"I've been on this birth control for about 3 years and it has been great. It does the job. I thought iId write this review because I didn't see many write ups about the generic version (MyLan) and I have been on both the brand name (Generess) for about 2 years or so and then switched to the generic for price purposes and have been on that for at least a year. I started Generess when I was in highschool because I had really uncomfortable heavy 2 day periods and was also in a long term relationship. I am now in college and when I switched to the generic version I had no change in side effects or periods. I very rarely get a period (2'4, 112 pounds) and had no weight gain that I can attribute to the pill. My skin is clear and never got pregnant",3
"My stepson is now 13 years old and has been on 2mg dosage of Abilify for about 2-3 years.  We discovered it when we saw a commercial for a study involving autistic children with aggressive tendencies.  Since then, his behavior has improved 30% at both home and school.  The only side effect, as mentioned by others, is weight gain.  To this I say, take a more active role in your kid's diet and force him/her to exercise.  This will offset the side-effects while still reaping the benefits.",3
"Started taking for a sinus infection.  By day three the searing ear pain was gone totally, my facial swelling was gone and my acne really improved!  There is a really funny taste in my mouth, but I notice it got better when I drink a lot of water. Great experience overall.",3
Best antibiotic I've used. I've never had a problem. And it always get rid of the problem.,3
Worked great!! A miracle! I smoked for 33 years and have now been smoke free for 4 1/2 years!!!,3
I love NuvaRing.  It's so much easier than the pill and it makes me feel safer because it's a lot harder to mess up.  The only problem is that it's really expensive.,3
My 8 year old was put on Keppra for complex partial seizures.  Except for some initial tiredness in the first two weeks she has had no side effects.  She takes 220mg twice a day.  She even won her age group in a 1mile race two weeks ago and her competitive soccer team won their soccer tournament this weekend thanks to some of the goals she scored.  I have noticed no difference in her school work or personality.  I am so thankful for this medicine that my daughter can continue her active life seizure free.,3
I have severe psoriatic arthritis and I've had it since I was 18. I've been on remicade for almost 3 years and I have almost no pain. My joints get a little stiff close to my infusion but that's it. It is my miracle drug and I owe my life to it. I would be crippled without it.,3
I was on other proton pump inhibitors but had a constant headache while using them. Aciphex relieves my symptoms with no percieved side effects. Great drug and I've been on it for over 3 years. I have no evidence of further esophageal erosion and have been diagnosed by biopsy of having Barrett's esophagus. I can eat anything now.,3
"I was diagnosed with collagenous colitis/microscopic colitis in October 2012. After going thru 2 different steroids and &quot;diets&quot; to try to improve my leaky gut this has proven the best yet. I've been on it since November 2012, 1 packet a day. I was weary at first about taking it because it isn't well studied but after 3 days of being on it I wasn't having any more diarrhea. After about a week the cramping went away. I still need to watch what I eat, (not too much dairy, wheat, etc) but this makes it to where I can at least enjoy a meal without having to run to the bathroom 12 times a day. I've had, I'd say  in between starting this and now. Which are not even near as bad as they were without this medicine.",3
"I was diagnosed with CML in 2012 and started with tasigna and couldn't handle the horrible side effects the I went to sprycel with horrible side effects to Gleevec and then back to a lower dose of Sprycel! Sense then I've had mild skin irritation and my breast hurt but nothing I have become accustomed to, the worst part is the joint pain. But over all my CML is asleep and undetected in my blood as of today! So I will take the joint pain as long as I have to!",3
"I always read reviews as I am always paranoid every time I take plan b. I've taken it probably too much but for good reason. I don't do well with birth control pills and am not always in a relationship. Since 2009, this pill has been effective for me. I weigh more than the recommended weight and have had sex during my fertile days. While I'm not a medical professional, I do take a lot of vitamin c and parsley to get my period early to ease my stress. It works...relax.",3
So far so good. Good for me and I can take it everyday. Can't remember the last time I slept 2 hours straight.,3
"Zofran saved my life; literally. My morning sickness was horrendous, and this is the only thing that made me feel great!",3
"I am allergic to caffeine and spicy foods that give me all kind urinary infections. However, just one Cipro pill makes the pain just disappear! I have no known side effect from Cipro. Cipro is simple awesome!",3
"So I took plan b and it definitely worked, BUT the pain afterwards was TERRIBLE. The pain didn't start until after a couple weeks I right before my period. The pain I had in my stomach was a pain I never felt before! I couldn't even eat. As soon as I swallowed food it was pain I couldn't eat for 3 days. I guess I can't complain because it worked I rather that than a baby ",3
"I have been taking Zoloft for 3  years. I take 30 mg daily. I have found that all of my symptoms have diminished. In times real stress, I take an extra pill. All I can say is that none of the previous drugs I took helped me at all. I have depression and Post Traumatic Stress Disorder. At age 29 I still react to anything that sounds like gunfire. I spent 33 years working for the government, 2 in the Army the rest in law enforcement. I have found that I have no issues to deal with. I did once while out of the country lose my prescription while backpacking. It was horrible for me and my two friends. I take my pill in the evening before bed. No side effects at all. I found Zoloft to be a God send for me.",3
"I developed Rosacea when I was pregnant with my first child (at age 39).  I never had skin issues before, even as a teenager.  I finally went to the doctor and was diagnosed with Papulopustular Rosacea (acne plus redness).  My doctor prescribed Monodox and it has worked WONDERS!  Within a week, almost all the pimples/bumps were gone. GONE!  I only hope that once I finish up the medication (20 days), it won't all come back.  The downside is the cost.  Thankfully, my doctor gave me a discount card from the manufacturer that allows me to buy it for $3 per month.  Otherwise, it was $222 for 20 day supply.",3
"Only thing I can say about the Loestrin 24 FE is AWESOME.  I have been on these pills for 2yrs now and in the beginning my period lasted 2 to 3 days and as time went on it decreased even more and went to 24hrs and my period was over. Later on it changed again and I came on and was off in 12hrs.  Today, I haven't had a period at all I know in yrs. I love these pills but the only downfall is even though I don't come on I still have the mood swings, irritating moments, feeling strange, headaches etc. but at the time when my period would have been ending that's when everything goes away. I did used to worry in the beginning when I completely stopped having a period but now I know its just the way these pills are with my body.",3
"Continued: I experienced some breast tenderness and slight breast growth (I ain't complaining about that) I'm currently in my second pack and experiencing no side effects at all! I am very happy with this medication and impressed with how well it worked out for me despite all the negative reviews. Don't let the reviews frighten you, everyone's BODY'S are different so try it out for yourself!! :) good luck",3
"It makes any impossible situation more possible, it controls violence rage temper anger towards others. Post Traumatic Stress Disorder, panic attacks and keeps you calm.  The best!",3
I was put on this medication along with a very low dose ACE inhibitor that controls my blood pressure. The Imdur ER is being used to alleviate my chest pain and it has done so completely. I have not have one single flair up at all since starting it! The only down fall is the headache that I have had. I am going to call my cardiologist today to see if I can take anything for that. I still give it a 3 even with the headache because the chest pain was worse than the headache!,3
Stops the pain.,3
"I've only been on this form of birth control for less than 2 weeks, but so far so good! It's my first form of the pill I've taken and I feel just normal as ever! Only it's nice to not have to worry about creating a little human all the time, since I am very sexually active, being married and all. I take it at 8 am every day. I wanted to add this because lots of reviews on here say they take it at night and feel horrible all night or next morning. So maybe that's because they take it at night? Of course I don't know. But they say not to take this pill on bed rest or anything, so maybe. I'll keep ya'll updated if anything bad happens. But so far I'm lovin it!",3
"I struggled with symptoms of PMDD for a while and finally my doctor put me on Aviane to regulate my hormone levels and thus, mood. Aviane made my breasts larger but increased my acne and oily skin like crazy and made me more depressed and emotional! I normally have clear skin, so the acne was horrible for me. I asked to switch to Ortho-Tri Cyclen Lo. Since I've taken OTC-Lo (for 2 months), I've noticed my skin cleared up (although I still have minor acne compared to when I was off the pill), and it helped with my mood swings tremendously. Although a bit more pricey ($12 copay), I am very happy with the improvement in mood that OTC-Lo has given me, which is a much better gain compared to the minor acne I am still experiencing.",3
"I take opiates every day, and a side effect of this is severe constipation. I would often go weeks without having a bowel movement. When I did go, it was painful and required a lot of work and time. I have tried other solutions and MiraLax is the best by far. I took one cap full every day and on the second day I had a small bowel movement. I kept taking it and the very next day I had the first normal bowel movement in years. No cramping, no straining and no pain. I cannot recommend MiraLax enough. It is so gentle, yet works so well! If you suffer with constipation don't suffer anymore! Try MiraLax!",3
"Fast acting for chronic pain, the ONLY downside is a shorter time period of relief then other pain medications.",3
"After getting shot in my lower back, my back got torn apart. It took 2 surgeries, and the pain is unexplainable. It's not 3/3 pain, It's more like 20/3 pain. My PM doctor put me on Methadone 3mg 4x daily,  and Oxycodone 30mg 2x daily. Those are 2 of the strongest Pain meds out there. Now my pain level is about a 2/3. Big improvement. The Methadone helps A LOT. I was first put on Fentanyl 20mcg patch along with the Oxy, my pain then was 8/3.. still too much pain. After getting switched to Methadone with the Oxy.. huge difference. Methadone is the best Painkiller I've ever tried. TY Methadone.",3
I am a 42 yr old mother. I have been depressed all of my life. Never been happy more than a few weeks at a time. I have tired a few different mess but no real change. I would also self medicate with alcohol. At least once a week I would get to drunk I would black out. As you probably figured that caused a lot of problems in itself. I started taken Brentellix 2 moths ago and I have NEVER been so happy in my entire life! I love it! It really changed my life for the better. No more drinking! At all. I'm so happy and my family has also seen the change are are more happy.,3
"This medication completely changed my life for the better.  Also having a thyroid autoimmune disease, menopause was worse for me, a bad endocrine &quot;cocktail&quot; as it were, and I was for almost a year brought to my knees with 20 or more knee buckling hot flash episodes a day that caused so much joint and limb pain I couldn't walk, severe depression, was nearly bedridden from lack of energy and episodes that were almost anxiety attacks (never had them before).  Within 3 weeks of taking FemHrt, it nearly all ceased.  I got my life back.",3
I am a 28 year old female and my highest weight was 212 lb I am very active and work out 4 times a week at least but suffer from hashimotos thyroid along with Ibs-c. I have been to a handful of Specialists over the course of 3 years and used to have to run 2 hours a day just to keep my weight stable. My doctor recently added T3 to my regular levothyroxin everyday and I noticed more energy but my weight still clung on. She started me on a two-week trial of Qsymia (while trying to get approval from my insurance company) the first few days I felt foggy and very thirsty. I am now on day 11 and dropped 2 lbs still working out the same I never had much of an appetite and don't eat many fatty foods which is why we looked into this medication,3
"My girlfriend and I had sex during her fertile period, the condom broke and we didn't realize. She took the pill around 8 hours later and it worked, she got her period! I have read in some journals that the pill may not work during the fertile period so be careful! Anyhow for us worked :)",3
"I had excruciating lower back pain along with sciatica. Had shot I hip about 4 hrs ago. Pain is almost gone. I still have a little sciatica, but that takes a few days to heal . Dr also prescribed Vicodin but don't think I will need it tonight. I could barely walk before the dr visit. Now I am much better. No drug works for everyone, but it's worth a try. Hope you all feel better!",3
I was signed up to have the gastric sleeve procedure done but cancelled a few days prior wanting to try again to lose the weight on my own. I was 242 pounds March 28th and am 2'2. I started Phentermine shortly after that. I am currently 209lbs and it is July 22nd. Very happy with the results. Glad I didn't have the operation even if I would be skinner now the risks were just too scary for me to go through with it. I would love to get down to 120lbs! I am going to keep chugging along.,3
"I had a great experience with this medication.  I had to go off all medication for a while but will ask for this again when I can resume. My doctor gave me Concerta and I didn't think it was doing anything.  I felt calmer, the way you feel after a well rested vacation, but that was all the difference I felt. THEN my co-workers started complimenting me on my work more, saying I was doing much better (They were the ones that suggested I get tested for ADHD).",3
"I am a mother of 2 and this is the second time round using the Implanon. The first time was much like this time round no period, weight gain from 22kg to 120 kg, mood swings, migraines. I'm sure I had the whole package but in saying that, ladies...you should always read the information inside the pack. It tells you what you might experience and its pretty much what everyone is stating. You may or might not get it. You won't truly know until you try it for yourself.",3
"The drug Plaquenil was used faithfully for three months for the treatment of sarcoidosis. My scalp was ozing, flaking and overwhelmed with hyperpigmented lesions. The hair was approximately 1/4 inch in length due to the severity of the outbreak. My scalp has healed and the hair is now 2 inches long. The Plaquenil allowed my scalp to resume normal hair growth.",3
"Had my left eye destroyed by a broomstick in a fight.  Doctor gave me percocet!  What a joke, I was still in agony.  And Opana 3 ER did the trick.  ",3
"Had a endoscopy and colonoscopy today.  They used propofol and I felt briefly drowsy then woke up in recovery.  Alert, but slightly unsteady while dressing. But it passed quickly and got out to the car fine. Would definitely have this drug used the next time.",3
"I put off trying Chantix for three years because I feared all its horrible side effects. My doctor convinced me to give it a try. If I started to feel weird I could just stop taking it, he said. Well, while  I was waiting for the depression and nightmares to start, I quit smoking.  Cigarettes started to taste funny the first week. In the second week I was down to five or six . In the middle of the third week I went smoke free for the first time in twenty six years. My dreams are vivid not scary. I'm not depressed, I'm thrilled to be a non smoker. Dry mouth and constipation are really the only side effects I noticed. Try it. Don't let someone else's bad experience stop you from saving your own life.",3
"I have been using Mirapex for two years for severe RLS.  Mine just showed up suddenly without warning and honestly barely slept for two months.  I went to numerous doctors who tried every type of sleeping pill including Ambien. I still didn't sleep and with the Ambien I actually got into my car and drove and don't have much memory of it until I hit the back of another car!  Finally I was placed on Mirapex and it is a miracle drug.  I literally was feeling suicidal until that was prescribed.  For me, it really needs to be taken early evening because if not I have problems because it takes awhile to take effect.",3
"Rocephin is like a miracle I am always getting sick with ear infections, strep throat, and one shot is all it takes and with 2 to 4 hours I feel so much better.",3
"Weight loss.   Glucose reduction , off insulin. Taking orals only.",3
"A friend told me told me to cut the sheets into quarters. So I did. I forgot to mention in my last post that I am 29 now.  Anyway, I have only take 2 quarters of a sheet today and I feel great.  No withdrawals and no thoughts or wants for pain pills.  I actually took 2 lortabs to work with me yesterday just in case the Suboxone did not work.  I was very comfortable with flushing them down the toilet this morning.  I am so thankful for Suboxone.  Life is already 30% better and I am sure it will get better.  The only side effect is that it was difficult to go to sleep last night.  Suboxone is a life saver and I would recommend it to anybody.",3
"Whenever I am in pain, this is my go to medication. I have a back, shoulder, neck, and foot injury and by rights should be on this medicine for chronic pain. For right now I only take it very rarely so that it works when needed, to avoid a tolerance. Because I am not working I am able to deal with the pain, however when I go back to work, I will most likely have to go on this medication or a similar one full time. The only thing I do not like is the fact that many of these narcotic pain medications contain tylenol, asperin, or ibuprofin which makes your kidneys, liver and other organs go through unnecessary stresses. I prefer it to be just oxycodone and if I need the synergy of tylenol I can add it on my own.",3
I have been diabetic since 1989 and have gotten worse over the years.  My A1C has been climbing steadily.  I take Metformin 2200 mg per day.  In March my Dr started me on Januvia also and I can't believe the difference.  My A1C went from 9.4 to 2.0 in 4 months.  I am also surprised I haven't had any side effects because it seems many meds bother me.  My problem now is my new health insurance won't cover Januvia as of Jan 2012.  Yuck.,3
Life is livable again. I have had no side effects. I stay very aware of the possibility for abuse so am very careful. I count my pills throughout the month and have to give a urine sample every couple months at the pain clinic. I have been on the same dose..20 mg every 12 hours for approx. 2 years. I cannot go back to life before I was placed on this medicine. There has been and always will be people who will abuse pain medicines and I can understand why doctors are so afraid to prescribe them but someone has to stand up and treat people like myself so we can get out of bed and face the day.,3
"I have been on doxycycline hyclate (30 my once a day) for 3 months now and it has worked wonders for me. At first I was taking it on an empty stomach like it was recommended, but found that it gave me extreme nausea and stomach pains. I then started taking it 2 hours after my meals and my stomach pains stopped. Its taken a while for my body to get used to the medication, but after about a month my acne started to go away. At the 2 month mark all of my acne was gone. It takes time but it has worked wonders for me.",3
So I have been on the BuTrans patch 3microgram/hour for the last 2 months I took anti sickness tablets so I had no sick feeling or any side effects at all.  It has been a godsend this patch I'm in no pain  I noticed in 4 days...I'm from Ireland I fell and fractured my back in 2 places I was in severe pain with my back and spasms which left me sleeping in a chair for 3 months. Since I came on the patch I'm back in my bed so this patch is the best ever in my opinion anyways hope this helps some one I'm a 22 year old girl from Ireland ,3
"Let me start by saying I am 29 years old. Until now, I have not had a problem losing when I needed to.  I am not big on diet pills so I was a little hesitant at first.  The 2 week free trial helped me decide to give it a try. The first 2 weeks I lost 2 pounds.  I lost a total of 42 pounds on this medicine!! and kept it off for a year!!  I have recommended it and so far have had several friends go on it an loose weight with equal success.  You have to cut back on food intake and exercise.  I highly recommend it!!",3
"After getting it and reading on the Internet about it I was worried about taking it, but you know, Internet tends to dramatize thing. Been taking it for years now and still works amazingly, knocks me out in 20 minutes reliably, and keeps me down a good 8 hours. I've never felt hangover effects from it whatsoever. In fact its quite the opposite; because when you're not used to getting a decent night of rest, when you do, you're damn right you'll feel great. Everyone is different and it's compatability with you simply has to be tested. All the Internet horror stories on this drug are inapplicable for my case. My only problem is, doctors are very stingy with dealing adequate amounts due to dependancies. Yes I'm addicted, I'm addicted to sleep.",3
Excellent cleared all symtoms in 24hours,3
"Just got my IUD placed today! I was honestly so terrified to go I had put it off for a year now. It was the quickest, least painful procedure I've had. My Dr paced a local anesthetic and I didn't feel a thing.",3
I am 20 and have ED. I have been taking Cialis and it has turned back the clock for me.  I take 3 mgs and 24hrs later I am ready for action. The effect lasts for 32 hrs. I can make love to my wife for 2 hrs straight and not orgasm. In the meantime my wife has had 3-4 orgasms. After resting a while we go at it again.In all sorts of positions. My wife keeps begging me to orgasm but I can hold on. Finally after a week of making love like this I decide to orgasm which is so intense and long! Both of us are so happy. Cialis rocks .,3
I take cymbalta for depression and anxiety. I've read a few comments on here and it sounds like a few people may have or had serotonin syndrome. It has happened to me in the past when a prior doct didn't pay attention to my meds. Please be safe. Cymbalta has helped me a lot. I went off for about 3 yrs and have had to go back on.,3
This medicine helped me to stop drinking almost immediately. I started on 200mg every 2 hrs and am now on 1200mg every 2 hrs. It is a miracle pill! I advise any alcoholic to try it!,3
"I have used Halobetasol Propionate 0.02% for over 20 yrs for moderate plaque psoriasis on a daily routine. The only draw back I have noticed is the area treated is thin skinned. Also if I run out and do not use for more than a few days, my psoriasis becomes angry. The itching becomes unbearable and the inflammation is awful as is the redness, plus it spreads and becomes bigger. There is pain where the plaques are. I have tried a lot of the OTC medicine and none help me. Just a lot of money spent.",3
"this nasal spray has been life changing for me. having suffered with allergy problems all year round for over 22 years ( constant sneezing,runny nose,itchy eyes and headaches) all of these symptoms have completely stopped. in short a miracle drug!!!!!",3
"I LOVED Cymbalta, I felt wonderful, no aches and pains, no depression, I had my life back. I was paying $90 for a 3 month supply... THEN it happened, my co-pay went to $300 for a 3 month supply! I want to cry, I obviously can't afford that so I got switched to Venlafaxine, I now have a constant slight headache and it makes me nauseous, my anxiety is back. Dr. switched me to Prozac yesterday, we shall see but what I would not give to have my Cymbalta back.",3
